image,head_x,head_y,tail_x,tail_y
img_01160.jpg,844.359778488505,393.212612814652,912.214907604844,316.012532306893
img_01162.jpg,830.788752665237,362.004069630665,1103.9056473585,317.655087211314
img_01162.jpg,712.042276711643,118.905943776446,1005.51571013981,171.467700717899
img_01162.jpg,430.443490878835,169.825145813478,751.058975953538,171.467700717899
img_01163.jpg,776.504649372166,151.202962257485,951.231606846739,86.1815468338227
img_01163.jpg,973.284523809549,28.0044909284405,1161.58250710739,176.869310451036
img_01183.jpg,776.504649372166,207.603908615147,1053.01430052125,314.369977402473
img_01183.jpg,650.972660506938,118.905943776446,859.627182539681,151.757041864854
img_01183.jpg,152.237461501844,228.957122372612,398.212304548574,276.591214600804
img_01186.jpg,859.627182539681,476.982912940092,1134.44045546086,481.910577653353
img_01186.jpg,749.36259772563,245.382671416816,1047.92516583752,366.931734343926
img_01186.jpg,952.927985074648,242.097561607976,1188.72455875393,327.510416637836
img_01186.jpg,778.201027600074,135.33149282065,1083.5491086236,201.033688997466
img_01186.jpg,404.997817460208,117.263388872025,640.794391139487,118.905943776446
img_01191.jpg,812.128592158244,396.497722623493,669.632821013931,312.727422498053
img_01196.jpg,903.733016465302,319.297642115734,1188.72455875393,350.506185299722
img_01196.jpg,706.953142027918,237.169896894714,985.159171404909,238.812451799135
img_01196.jpg,583.117531390599,105.765504541083,885.072855958308,178.03792033558
img_01197.jpg,311.697014925242,277.82361334567,221.788968846092,387.333365638154
img_01205.jpg,601.777691897592,403.067942241174,951.231606846739,411.280716763276
img_01205.jpg,257.41291163217,171.467700717899,552.582723288246,153.399596769274
img_01206.jpg,276.073072139163,161.612371291376,561.064614427788,107.408059445503
img_01206.jpg,762.933623548898,248.667781225657,1071.67446102824,296.301873453849
img_01207.jpg,269.28755922753,161.612371291376,574.635640251056,109.050614349924
img_01207.jpg,954.624363302556,204.318798806307,1178.54628938648,342.29341077762
img_01225.jpg,842.663400260596,237.169896894714,1039.44327469798,472.055248226831
img_01225.jpg,362.588361762496,201.033688997466,683.203846837199,155.042151673695
img_01238.jpg,1075.06721748406,614.908319620973,689.989359748833,726.129161793027
img_01239.jpg,494.905863539358,403.067942241174,601.777691897592,475.340358035672
img_01240.jpg,522.047915185893,315.467590696212,754.451732409355,390.755545397294
img_01243.jpg,60.6330371947862,256.880555747759,233.663616441451,243.740116512396
img_01243.jpg,65.7221718785116,224.029457659351,233.663616441451,186.250694857682
img_01243.jpg,60.6330371947862,174.752810526739,181.075891376288,135.33149282065
img_01243.jpg,408.390573916025,136.97404772507,730.702437218637,201.033688997466
img_01243.jpg,905.42939469321,192.820914475364,1142.9223466004,207.603908615147
img_01243.jpg,316.786149608967,227.314567468192,598.384935441775,348.863630395301
img_01246.jpg,303.215123785699,212.531573328409,615.34871772086,314.369977402473
img_01246.jpg,1008.90846659563,508.19145612408,1010.60484482354,201.033688997466
img_01247.jpg,352.410092395045,318.889770455352,613.652339492951,293.223422261801
img_01255.jpg,583.117531390599,133.688937916229,912.214907604844,171.467700717899
img_01261.jpg,1047.92516583752,274.948659696384,712.042276711643,335.723191159938
img_01262.jpg,511.869645818442,330.867399612342,751.058975953538,385.622275758584
img_01265.jpg,184.468647832105,306.157202880371,423.657977967201,87.6974005924583
img_01265.jpg,505.084132906808,284.803989122906,854.538047855956,209.246463519568
img_01265.jpg,695.078494432559,156.684706578115,998.730197228177,169.825145813478
img_01268.jpg,425.35435619511,289.731653836167,786.682918739617,401.425387336754
img_01271.jpg,343.928201255503,300.067781780081,354.106470622954,423.266253109126
img_01273.jpg,985.370751625587,330.786155297198,1026.44193865093,414.844302318267
img_01273.jpg,712.08939180311,80.1400441798295,647.323289186222,81.6683741256671
img_01273.jpg,614.15040735806,92.3666837465304,622.048712555242,61.8000848297781
img_01276.jpg,791.772053423342,380.072173579289,902.036638237393,309.442312689212
img_01278.jpg,187.861404287922,348.863630395301,455.889164297462,396.497722623493
img_01278.jpg,289.644097962431,145.186822247172,586.510287846416,127.118718298548
img_01278.jpg,106.435249348315,102.480394732242,184.468647832105,232.242232181453
img_01282.jpg,250.627398720536,370.222466842454,450.800029613737,368.511376962884
img_01287.jpg,562.695189895698,418.329392561358,654.013126558324,305.308365042039
img_01291.jpg,715.43503316746,513.986404579483,849.44891317223,680.697731631052
img_01300.jpg,254.020155176353,460.557363895888,391.42679163694,467.12758351357
img_01304.jpg,308.304258469425,486.838242366615,418.568843283476,434.276485425162
img_01306.jpg,530.564804773663,259.444759671881,407.116482989001,349.53398450612
img_01313.jpg,399.316505994726,22.0635062380002,467.241930690486,170.311510984249
img_01314.jpg,477.942081260273,128.761273202968,825.699617981512,118.905943776446
img_01316.jpg,618.741474176677,260.1656655566,978.373658493275,265.093330269861
img_01316.jpg,703.560385572101,151.757041864854,1000.42657545609,145.186822247172
img_01316.jpg,157.32659618557,335.723191159938,114.917140487858,559.110658161112
img_01319.jpg,781.593784055891,207.603908615147,1047.92516583752,312.727422498053
img_01319.jpg,564.457370883605,135.33149282065,868.109073679224,156.684706578115
img_01319.jpg,131.880922766942,245.382671416816,388.034035181123,284.803989122906
img_01330.jpg,406.694195688116,453.987144278207,552.582723288246,403.067942241174
img_01330.jpg,170.897622008838,628.097964146769,321.875284292692,621.527744529087
img_01330.jpg,142.059192134393,499.978681601978,135.273679222759,629.740519051189
img_01330.jpg,174.290378464654,449.059479564946,260.805668087987,470.412693322411
img_01333.jpg,773.111892916349,156.336231896195,946.142472163014,89.6037265929629
img_01334.jpg,274.376693911255,467.12758351357,415.176086827659,445.774369756105
img_01336.jpg,554.279101516154,687.229940705903,618.741474176677,490.123352175455
img_01338.jpg,299.822367329882,276.591214600804,596.688557213866,317.655087211314
img_01338.jpg,793.46843165125,437.561595234003,1075.06721748406,445.774369756105
img_01353.jpg,354.106470622954,470.412693322411,501.691376450991,476.982912940092
img_01354.jpg,152.237461501844,498.336126697557,159.022974413478,649.451177904234
img_01354.jpg,354.106470622954,403.067942241174,423.657977967201,508.19145612408
img_01355.jpg,522.047915185893,99.1952849234011,857.930804311773,161.612371291376
img_01355.jpg,223.485347074,250.310336130078,506.780511134717,179.680475240001
img_01357.jpg,605.170448353409,204.318798806307,825.699617981512,235.527341990294
img_01357.jpg,262.502046315896,166.540036004637,564.457370883605,102.480394732242
img_01361.jpg,140.362813906485,209.246463519568,321.875284292692,302.87209307153
img_01361.jpg,803.646701018701,158.327261482535,525.44067164171,148.471932056013
img_01362.jpg,605.170448353409,629.740519051189,715.43503316746,437.561595234003
img_01362.jpg,576.332018478965,542.685109116908,673.025577469748,416.208381476538
img_01362.jpg,813.824970386152,388.284948101391,885.072855958308,293.016763645008
img_01362.jpg,890.161990642034,403.067942241174,902.036638237393,293.016763645008
img_01362.jpg,995.33744077236,396.497722623493,917.30404228857,297.944428358269
img_01363.jpg,136.970057450668,658.469554690843,722.220546079094,742.936627063638
img_01364.jpg,389.730413409032,519.689340455023,493.209485311449,394.855167719072
img_01364.jpg,147.148326818119,485.195687462194,199.736051883282,670.804391661699
img_01367.jpg,593.134502116573,485.486814710518,550.85767958758,341.344054975735
img_01367.jpg,911.056207534606,208.667196583491,1081.85457055174,202.115252959183
img_01374.jpg,1017.39035773517,327.510416637836,1220.95574508419,263.450775365441
img_01374.jpg,713.738654939552,192.820914475364,879.983721274583,182.965585048841
img_01374.jpg,92.8642235250474,386.64239319697,365.981118218313,495.051016888717
img_01390.jpg,223.485347074,240.455006703555,499.994998223083,192.820914475364
img_01390.jpg,518.655158730076,105.765504541083,832.485130893146,155.042151673695
img_01396.jpg,647.579904051121,437.561595234003,744.273463041904,350.506185299722
img_01398.jpg,360.891983534588,303.489961539221,623.830608860402,306.912141298361
img_01401.jpg,148.844705046027,613.314970006985,289.644097962431,634.66818376445
img_01401.jpg,371.070252902038,429.348820711901,510.173267590534,381.714728483709
img_01402.jpg,477.942081260273,486.838242366615,539.011697464978,366.931734343926
img_01409.jpg,776.504649372166,381.714728483709,832.485130893146,312.727422498053
img_01416.jpg,890.161990642034,250.310336130078,1129.35132077713,274.948659696384
img_01417.jpg,849.44891317223,476.982912940092,1131.04769900504,478.625467844513
img_01417.jpg,745.969841269813,240.455006703555,1044.53240938171,355.433850012983
img_01417.jpg,952.927985074648,245.382671416816,1188.72455875393,327.510416637836
img_01417.jpg,791.772053423342,138.616602629491,1085.24548685151,196.106024284205
img_01417.jpg,403.301439232299,123.833608489707,640.794391139487,118.905943776446
img_01422.jpg,270.983937455438,156.684706578115,561.064614427788,105.765504541083
img_01422.jpg,520.351536957985,233.884787085874,840.967022032688,186.250694857682
img_01433.jpg,643.866689151366,262.720731484035,598.207720820053,411.77744893705
img_01433.jpg,498.434419651628,197.201295240951,503.507638355107,244.702886517187
img_01434.jpg,781.593784055891,375.144508866028,835.877887348962,314.369977402473
img_01445.jpg,630.616121772036,125.476163394127,922.393176972295,140.259157533911
img_01445.jpg,993.641062544451,549.25532873459,898.643881781576,695.442715228005
img_01446.jpg,272.680315683346,159.969816386956,528.833428097527,102.480394732242
img_01448.jpg,650.972660506938,480.268022748933,764.630001776806,373.501953961607
img_01454.jpg,223.485347074,376.787063770448,493.209485311449,426.06371090306
img_01455.jpg,265.894802771713,444.131814851684,404.997817460208,472.055248226831
img_01458.jpg,1142.9223466004,746.662240347868,815.521348614061,664.529926128505
img_01460.jpg,479.638459488181,464.332410218807,622.134230632494,529.35382564247
img_01464.jpg,488.120350627724,508.19145612408,505.084132906808,355.433850012983
img_01464.jpg,147.148326818119,498.336126697557,142.059192134393,642.880958286552
img_01466.jpg,604.972012424692,528.074448268523,604.972012424692,709.890883843079
img_01478.jpg,788.379296967525,209.246463519568,1049.62154406543,316.012532306893
img_01478.jpg,569.546505567331,128.761273202968,864.716317223407,156.684706578115
img_01478.jpg,135.273679222759,232.242232181453,396.515926320666,283.161434218486
img_01480.jpg,423.657977967201,235.527341990294,735.791571902362,155.042151673695
img_01480.jpg,800.253944562884,171.467700717899,1058.10343520497,271.663549887543
img_01480.jpg,140.362813906485,122.191053585287,254.020155176353,187.893249762103
img_01482.jpg,411.783330371842,481.910577653353,569.546505567331,501.621236506398
img_01485.jpg,401.605061004391,388.284948101391,418.568843283476,522.974450263863
img_01489.jpg,238.752751125177,435.243882266116,323.571662520601,551.597994076881
img_01506.jpg,863.019938995498,411.280716763276,1134.44045546086,350.506185299722
img_01507.jpg,354.106470622954,155.042151673695,564.457370883605,353.791295108563
img_01509.jpg,238.752751125177,271.699275931202,211.610699478641,438.410602982771
img_01514.jpg,555.702948898918,543.224017768627,622.048712555242,515.71407874355
img_01520.jpg,257.41291163217,411.288623952135,398.212304548574,359.955927565033
img_01529.jpg,983.79109058615,350.654444593087,1026.44193865093,416.372632264105
img_01529.jpg,710.509730763673,81.6683741256671,653.641933343967,81.6683741256671
img_01529.jpg,614.15040735806,90.8383538006927,623.628373594678,61.8000848297781
img_01540.jpg,1092.03099976314,743.240060588728,815.521348614061,674.796465405925
img_01542.jpg,846.056156716413,421.136046189799,678.114712153474,504.906346315239
img_01547.jpg,673.025577469748,112.335724158764,956.320741530465,169.825145813478
img_01554.jpg,820.610483297786,187.893249762103,505.084132906808,204.318798806307
img_01554.jpg,145.45194859021,202.676243901886,315.089771381059,309.442312689212
img_01556.jpg,423.657977967201,335.723191159938,764.630001776806,347.221075490881
img_01558.jpg,332.053553660143,204.318798806307,618.741474176677,317.655087211314
img_01558.jpg,993.641062544451,501.621236506398,1012.30122305144,209.246463519568
img_01570.jpg,944.446093935105,329.152971542257,1137.83321191667,248.667781225657
img_01574.jpg,116.557179935632,595.187235927106,137.092773448303,252.84132805948
img_01574.jpg,186.062265670828,173.368170875924,214.496164380681,301.747886326284
img_01578.jpg,223.485347074,455.629699182627,343.928201255503,444.131814851684
img_01580.jpg,893.554747097851,384.99983829255,905.42939469321,302.87209307153
img_01584.jpg,401.605061004391,202.676243901886,737.487950130271,171.467700717899
img_01590.jpg,410.37413327078,119.876622771607,478.29955796654,260.482977788668
img_01599.jpg,863.019938995498,376.787063770448,857.930804311773,301.22953816711
img_01601.jpg,781.593784055891,158.047321775765,949.535228618831,84.4704569542527
img_01603.jpg,776.504649372166,154.625142016625,947.838850390922,87.8926367133928
img_01604.jpg,606.866826581317,506.548901219659,591.599422530141,373.501953961607
img_01607.jpg,754.451732409355,355.433850012983,1042.8360311538,353.791295108563
img_01607.jpg,734.095193674454,171.467700717899,1053.01430052125,174.752810526739
img_01607.jpg,211.610699478641,276.591214600804,450.800029613737,424.42115599864
img_01607.jpg,179.37951314838,399.782832432334,423.657977967201,516.404230646182
img_01612.jpg,545.797210376612,388.284948101391,613.652339492951,504.906346315239
img_01612.jpg,145.45194859021,449.059479564946,162.415730869295,657.663952426336
img_01620.jpg,467.763811892822,486.838242366615,615.34871772086,496.693571793137
img_01620.jpg,164.112109097204,493.408461984296,145.45194859021,633.02562886003
img_01636.jpg,544.100832148703,591.96175624952,949.535228618831,518.046785550602
img_01636.jpg,574.635640251056,434.276485425162,920.696798744387,490.123352175455
img_01636.jpg,594.992178985958,289.731653836167,917.30404228857,429.348820711901
img_01636.jpg,255.716533404262,201.033688997466,542.404453920795,186.250694857682
img_01636.jpg,415.176086827659,113.978279063185,710.345898483735,140.259157533911
img_01636.jpg,21.6163379528911,429.348820711901,167.504865553021,421.136046189799
img_01638.jpg,257.41291163217,419.844073349986,26.7054726366165,241.890725874699
img_01638.jpg,243.841885808902,288.09015262309,583.117531390599,197.402389005877
img_01638.jpg,433.836247334652,193.980209246737,691.685737976742,115.270074786514
img_01638.jpg,637.40163468367,96.4480861112431,818.914105069878,48.5375694832813
img_01641.jpg,615.34871772086,411.280716763276,959.713497986282,421.136046189799
img_01641.jpg,262.502046315896,178.03792033558,528.833428097527,143.544267342752
img_01645.jpg,267.591180999621,223.068737199428,525.44067164171,270.97925382739
img_01652.jpg,365.981118218313,320.600860334922,627.223365316219,293.223422261801
img_01654.jpg,289.644097962431,427.70626580748,425.35435619511,417.850936380958
img_01655.jpg,717.131411395369,470.412693322411,762.933623548898,348.863630395301
img_01655.jpg,618.741474176677,501.621236506398,710.345898483735,380.072173579289
img_01660.jpg,484.618202124285,622.697174952183,522.530067070756,668.547073327311
img_01663.jpg,591.599422530141,140.259157533911,898.643881781576,166.540036004637
img_01680.jpg,355.08599689051,190.179800280138,247.669046208843,95.4233436382057
img_01682.jpg,333.749931888052,245.312905633839,554.279101516154,324.023040094062
img_01683.jpg,469.686180331912,501.866673771289,589.752356314254,657.475334848612
img_01686.jpg,803.646701018701,636.310738668871,715.43503316746,473.697803131251
img_01690.jpg,376.159387585764,97.5356794288997,572.939262023148,91.2099012225852
img_01693.jpg,301.518745557791,470.412693322411,435.532625562561,467.12758351357
img_01699.jpg,650.972660506938,476.982912940092,757.844488865172,373.501953961607
img_01713.jpg,835.877887348962,384.99983829255,827.39599620942,297.944428358269
img_01722.jpg,499.994998223083,403.067942241174,596.688557213866,475.340358035672
img_01728.jpg,757.844488865172,440.846705042844,808.735835702427,605.102195484883
img_01729.jpg,673.025577469748,550.89788363901,791.772053423342,432.633930520742
img_01729.jpg,815.521348614061,398.140277527913,863.019938995498,314.369977402473
img_01733.jpg,462.674677209096,478.625467844513,547.49358860452,366.931734343926
img_01734.jpg,362.588361762496,322.311950214492,618.741474176677,293.223422261801
img_01735.jpg,895.251125325759,317.655087211314,1117.47667318177,224.029457659351
img_01738.jpg,618.741474176677,286.37906274352,863.019938995498,99.8702658703833
img_01741.jpg,247.234642264719,380.489006119874,416.872465055567,341.133938889763
img_01744.jpg,562.695189895698,475.658899274056,640.484543349046,672.217208003306
img_01753.jpg,749.36259772563,314.369977402473,902.036638237393,327.510416637836
img_01756.jpg,348.767352732765,190.179800280138,247.669046208843,95.4233436382057
img_01763.jpg,164.112109097204,346.267208528473,257.41291163217,479.732219134938
img_01768.jpg,810.432213930335,266.735885174282,1086.94186507942,329.152971542257
img_01772.jpg,501.691376450991,406.353052050015,622.134230632494,485.195687462194
img_01778.jpg,667.936442786023,317.655087211314,995.33744077236,286.446544027326
img_01778.jpg,555.975479744063,107.408059445503,857.930804311773,166.540036004637
img_01778.jpg,206.521564794916,212.531573328409,462.674677209096,250.310336130078
img_01778.jpg,87.7750888413219,171.467700717899,243.841885808902,178.03792033558
img_01786.jpg,601.589866622372,320.050238196733,515.345148663225,306.946350948116
img_01788.jpg,479.638459488181,122.838792254157,537.31531923707,213.508279877998
img_01790.jpg,550.886345060337,187.893249762103,878.287343046675,161.612371291376
img_01790.jpg,320.178906064784,156.684706578115,606.866826581317,127.118718298548
img_01790.jpg,106.435249348315,458.914808991468,276.073072139163,311.084867593632
img_01796.jpg,527.137049869619,109.050614349924,830.788752665237,156.684706578115
img_01796.jpg,233.663616441451,238.812451799135,489.816728855632,179.680475240001
img_01797.jpg,645.883525823212,209.246463519568,939.35695925138,288.089098931747
img_01800.jpg,847.752534944322,365.289179439505,1115.78029495386,350.506185299722
img_01800.jpg,488.120350627724,309.442312689212,832.485130893146,274.948659696384
img_01800.jpg,533.922562781253,136.97404772507,817.217726841969,224.029457659351
img_01800.jpg,664.543686330206,113.978279063185,971.588145581641,179.680475240001
img_01800.jpg,326.964418976418,163.254926195797,523.744293413802,100.837839827822
img_01804.jpg,320.178906064784,215.816683137249,613.652339492951,319.297642115734
img_01804.jpg,998.730197228177,490.123352175455,998.730197228177,207.603908615147
img_01805.jpg,773.111892916349,411.280716763276,1032.65776178635,434.276485425162
img_01806.jpg,401.605061004391,205.961353710727,737.487950130271,171.467700717899
img_01809.jpg,393.123169864849,381.714728483709,418.568843283476,516.404230646182
img_01810.jpg,371.070252902038,313.756500816642,620.437852404585,294.934512141371
img_01816.jpg,644.16396710735,144.329901905009,629.947017752423,242.143018438617
img_01816.jpg,615.730068397497,125.989942554958,612.570746318624,222.274729142728
img_01816.jpg,590.455491766516,144.329901905009,573.079220332717,228.388048926078
img_01816.jpg,691.553798290438,77.0833842881542,639.424983989041,86.2533639631799
img_01819.jpg,276.073072139163,159.969816386956,555.975479744063,104.122949636662
img_01822.jpg,669.632821013931,486.838242366615,712.042276711643,368.574289248346
img_01823.jpg,616.80952273281,528.074448268523,601.589866622372,703.338940218771
img_01826.jpg,792.681104453424,339.706069069658,689.525657482679,433.071265716052
img_01830.jpg,610.259583037134,508.19145612408,591.599422530141,371.859399057187
img_01833.jpg,847.752534944322,384.99983829255,684.900225065108,449.059479564946
img_01838.jpg,1220.95574508419,707.307173117757,788.379296967525,714.151532636037
img_01841.jpg,963.106254442099,293.016763645008,1148.01148128412,197.748579188625
img_01846.jpg,106.435249348315,363.378107324173,238.752751125177,459.199140580097
img_01855.jpg,408.390573916025,455.629699182627,552.582723288246,496.693571793137
img_01858.jpg,356.665657929946,193.236460171813,244.50972412997,90.8383538006927
img_01865.jpg,362.588361762496,320.600860334922,634.008878227853,294.934512141371
img_01869.jpg,500.414812518648,581.432258952019,585.716508648207,667.018735918925
img_01875.jpg,408.390573916025,201.033680977178,734.095193674454,173.110247602031
img_01878.jpg,260.805668087987,445.774361735817,396.515926320666,475.340350015384
img_01883.jpg,162.415730869295,475.340350015384,121.702653399492,651.093724788367
img_01883.jpg,499.994998223083,511.476557912633,369.37387467413,434.276477404874
img_01884.jpg,640.794391139487,476.982904919805,756.148110637264,373.50194594132
img_01890.jpg,740.257844517471,143.14775234243,689.525657482679,288.92849798329
img_01896.jpg,727.30968076282,601.817077655755,686.596603293016,432.633922500454
img_01896.jpg,846.056156716413,396.497714603205,903.733016465302,314.369969382185
img_01897.jpg,805.34307924661,564.038314854086,824.003239753603,398.140269507626
img_01901.jpg,618.741474176677,608.387297273436,769.719136460532,462.199910780021
img_01902.jpg,667.936442786023,496.693563772849,708.649520255826,368.574281228059
img_01909.jpg,250.627398720536,235.527333970006,489.816728855632,181.323022124133
img_01909.jpg,516.958780502168,104.122941616375,844.359778488505,158.327253462248
img_01910.jpg,891.858368869942,314.369969382185,1117.47667318177,222.386894734643
img_01911.jpg,196.343295427465,395.888806681074,349.017335939228,428.399514392905
img_01914.jpg,343.928201255503,463.842465684441,483.031215943998,427.706257787193
img_01917.jpg,681.507468609291,559.110650140824,696.774872660467,424.421147978352
img_01917.jpg,706.953142027918,391.570049889944,803.646701018701,309.442304668924
img_01919.jpg,667.936442786023,549.255320714302,800.253944562884,426.063702882772
img_01919.jpg,769.719136460532,378.429610654581,886.769234186217,322.582743904287
img_01921.jpg,781.593784055891,380.072165559001,902.036638237393,312.727414477765
img_01926.jpg,1053.01430052125,580.686513674641,812.128592158244,748.373321872507
img_01928.jpg,569.546505567331,427.706257787193,425.35435619511,437.561587213715
img_01928.jpg,148.844705046027,495.051008868429,143.755570362302,633.025620839742
img_01928.jpg,136.970057450668,470.412685302123,243.841885808902,422.778593073932
img_01929.jpg,520.95040603132,556.978979818617,610.991085279188,529.46904079354
img_01931.jpg,1005.51571013981,450.643682827316,900.340260009485,531.064907167109
img_01934.jpg,388.034035181123,504.906346315239,769.719136460532,511.476565932921
img_01934.jpg,520.351536957985,347.221075490881,825.699617981512,508.19145612408
img_01934.jpg,579.724774934782,233.884787085874,857.930804311773,458.914808991468
img_01934.jpg,656.061795190663,118.905943776446,905.42939469321,171.467700717899
img_01934.jpg,255.716533404262,187.893249762103,550.886345060337,181.323030144421
img_01934.jpg,70.8113065622371,143.544267342752,104.738871120407,335.723191159938
img_01934.jpg,21.6163379528911,422.778601094219,162.415730869295,414.565826572117
img_01936.jpg,559.36823619988,718.438483889891,723.916924307003,572.251097396475
img_01936.jpg,564.457370883605,651.093732808654,669.632821013931,495.051016888717
img_01936.jpg,549.189966832429,582.106426822998,645.883525823212,452.344589373786
img_01936.jpg,769.719136460532,557.468103256692,824.003239753603,424.42115599864
img_01941.jpg,578.028396706873,146.033312343977,800.253944562884,232.485614496941
img_01948.jpg,815.521348614061,406.353052050015,1076.76359571197,496.693571793137
img_01948.jpg,338.839066571777,288.089098931747,455.889164297462,212.531573328409
img_01949.jpg,661.150929874389,481.910577653353,773.111892916349,358.718959821824
img_01950.jpg,1008.90846659563,499.978681601978,1000.42657545609,212.531573328409
img_01950.jpg,293.036854418248,219.10179294609,615.34871772086,312.727422498053
img_01954.jpg,625.526987088311,555.825548352271,662.847308102297,424.42115599864
img_01954.jpg,808.735835702427,380.072173579289,874.894586590858,297.944428358269
img_01954.jpg,908.822151149027,381.714728483709,895.251125325759,302.87209307153
img_01975.jpg,1076.76359571197,642.285757694094,683.203846837199,671.374285646785
img_01980.jpg,818.914105069878,375.144508866028,842.663400260596,302.87209307153
img_01980.jpg,576.332018478965,573.893652300896,812.128592158244,432.633930520742
img_01985.jpg,675.997074273401,197.201295240951,681.07029297688,352.809956318274
img_01990.jpg,455.889164297462,260.712714549969,311.697014925242,217.935467560718
img_01992.jpg,379.552144041581,288.09015262309,559.36823619988,151.202962257485
img_02002.jpg,645.883525823212,444.131814851684,749.36259772563,345.578520586461
img_02005.jpg,968.195389125824,632.019218416674,963.106254442099,522.509466124189
img_02008.jpg,320.178906064784,463.842473704729,462.674677209096,440.846705042844
img_02012.jpg,896.909733417155,301.747886326284,1007.48600617769,324.672835513848
img_02018.jpg,462.674677209096,105.970050370652,640.794391139487,194.530945259054
img_02019.jpg,359.195605306679,113.558984906944,613.652339492951,274.40143358653
img_02025.jpg,316.786149608967,460.557363895888,462.674677209096,440.846705042844
img_02030.jpg,1119.17305140968,659.396656489795,919.000420516478,578.975432150002
img_02032.jpg,583.117531390599,560.753213065532,642.490769367396,449.059479564946
img_02032.jpg,667.936442786023,421.136046189799,734.095193674454,334.080636255518
img_02032.jpg,818.914105069878,384.99983829255,908.822151149027,302.87209307153
img_02034.jpg,650.630980756005,254.530801953649,599.898793721212,418.329392561358
img_02034.jpg,496.743346750468,197.201295240951,500.125492552787,244.702886517187
img_02035.jpg,450.800029613737,467.12758351357,559.36823619988,381.714728483709
img_02036.jpg,257.41291163217,445.774369756105,393.123169864849,473.697803131251
img_02039.jpg,896.947503553668,388.284948101391,905.42939469321,302.87209307153
img_02039.jpg,620.437852404585,591.96175624952,645.883525823212,534.472334594806
img_02039.jpg,793.46843165125,317.655087211314,830.788752665237,286.446544027326
img_02046.jpg,365.981118218313,475.340358035672,505.084132906808,437.561595234003
img_02047.jpg,532.226184553344,235.527341990294,820.610483297786,258.52311065218
img_02052.jpg,326.964418976418,437.561595234003,467.763811892822,442.489259947264
img_02058.jpg,235.031757893353,275.766277247044,263.465656603206,89.3100238548552
img_02063.jpg,252.323776948445,358.244837685463,469.46019012073,406.155354313425
img_02068.jpg,985.159171404909,447.221511423107,908.822151149027,546.46472443817
img_02069.jpg,349.017335939228,296.645602020941,379.552144041581,447.221511423107
img_02072.jpg,688.292981520925,637.953293573291,768.022758232623,478.625467844513
img_02072.jpg,863.019938995498,403.067942241174,790.075675195433,332.438081351097
img_02086.jpg,1122.5658078655,236.134192826867,812.128592158244,229.465739744804
img_02090.jpg,627.223365316219,605.102195484883,769.719136460532,463.842473704729
img_02106.jpg,808.735835702427,380.072173579289,634.008878227853,453.987144278207
img_02107.jpg,784.986540511708,376.787063770448,652.669038734846,481.910577653353
img_02108.jpg,440.621760246286,337.711759130622,679.811090381382,380.489006119874
img_02109.jpg,243.841885808902,373.644646601594,460.978298981188,370.222466842454
img_02112.jpg,230.292774775044,266.596297572018,258.726673484897,75.5550543423167
img_02118.jpg,522.047915185893,371.859399057187,494.905863539358,513.119120837341
img_02120.jpg,993.641062544451,545.970218925749,900.340260009485,692.157605419164
img_02120.jpg,664.543686330206,140.259157533911,857.930804311773,135.33149282065
img_02133.jpg,315.089771381059,455.629699182627,455.889164297462,445.774369756105
img_02134.jpg,544.100832148703,445.774369756105,438.925382018378,394.855167719072
img_02134.jpg,147.148326818119,496.693571793137,145.45194859021,636.310738668871
img_02134.jpg,152.237461501844,458.914808991468,235.35999466936,417.850936380958
img_02140.jpg,708.649520255826,522.974450263863,805.34307924661,412.923271667697
img_02148.jpg,315.089771381059,240.455006703555,591.599422530141,123.833608489707
img_02148.jpg,656.061795190663,130.403828107389,993.641062544451,151.757041864854
img_02148.jpg,1102.20926913059,365.289179439505,1200.59920634929,161.612371291376
img_02148.jpg,194.646917199556,107.408059445503,347.32095771132,181.323030144421
img_02151.jpg,765.623938034868,156.251647589024,697.981021988478,275.824618732652
img_02163.jpg,484.727594171907,462.621320339237,634.008878227853,517.376196485479
img_02170.jpg,896.947503553668,197.748579188625,1129.35132077713,235.527341990294
img_02170.jpg,1131.04769900504,327.510416637836,1231.13401445164,322.582751924575
img_02171.jpg,552.582723288246,214.174128232829,864.716317223407,227.314567468192
img_02174.jpg,694.598876186158,166.079563025487,679.37922007572,349.53398450612
img_02178.jpg,315.089771381059,281.24579310481,240.449129353085,401.022084674715
img_02182.jpg,762.933623548898,440.846705042844,815.521348614061,603.459640580463
img_02184.jpg,544.100832148703,222.386902754931,868.109073679224,227.314567468192
img_02185.jpg,847.752534944322,365.289179439505,695.078494432559,444.131814851684
img_02189.jpg,325.268040748509,209.246463519568,613.652339492951,312.727422498053
img_02189.jpg,1003.8193319119,499.978681601978,1020.78311419099,207.603908615147
img_02190.jpg,574.532700203816,605.059785854146,657.395272360644,695.149010688385
img_02192.jpg,542.402315081781,383.931688533739,665.850636866443,334.792111351427
img_02197.jpg,411.783330371842,242.097561607976,737.487950130271,163.254926195797
img_02197.jpg,142.059192134393,99.1952849234011,250.627398720536,191.178359570943
img_02201.jpg,796.861188107067,209.246463519568,1054.71067874916,306.157202880371
img_02201.jpg,637.40163468367,117.263388872025,864.716317223407,156.684706578115
img_02201.jpg,162.415730869295,238.812451799135,374.463009357855,271.663549887543
img_02203.jpg,640.794391139487,439.204150138423,754.451732409355,353.791295108563
img_02205.jpg,956.320741530465,611.486139861833,1053.01430052125,529.35382564247
